,Fecha,Temperatura,Humedad
81,2009-01-11 03:00:00,23.91622050000001,79.85244855905
82,2009-01-11 06:00:00,21.835232838190052,86.15052455905001
83,2009-01-11 09:00:00,20.892115860237595,89.70512173542998
84,2009-01-11 12:00:00,28.390619727952526,65.75286655905006
85,2009-01-11 15:00:00,35.849328911810005,42.31963826457002
86,2009-01-11 18:00:00,35.28144113976248,38.86441761733
87,2009-01-11 21:00:00,34.02472068385754,45.83477826457012
88,2009-01-12 00:00:00,28.32076152204752,69.44312438267023
89,2009-01-12 03:00:00,26.75696493385749,82.11609817638013
90,2009-01-12 06:00:00,25.375934477952512,89.19049008819009
91,2009-01-12 09:00:00,24.82254856614253,91.27644055905013
92,2009-01-12 12:00:00,28.96946581614253,75.4839653826701
93,2009-01-12 15:00:00,34.324215838190014,51.39640647086007
94,2009-01-12 18:00:00,36.237880404332486,42.56447411810018
95,2009-01-12 21:00:00,32.02162936023751,66.04649329448019
96,2009-01-13 00:00:00,27.963373654332486,80.37658494172018
97,2009-01-13 03:00:00,27.236062816142464,83.0209462944801
98,2009-01-13 06:00:00,26.518880316142486,82.65648229448011
99,2009-01-13 09:00:00,25.727764316142498,87.95100364724003
100,2009-01-13 12:00:00,26.21731452204756,86.27252899999993
101,2009-01-13 15:00:00,29.794647330712507,66.21046350077017
102,2009-01-13 18:00:00,32.634019044095,64.00757382362
103,2009-01-13 21:00:00,31.949957205905037,67.90505314646987
104,2009-01-14 00:00:00,27.707973367715056,82.31288588189992
105,2009-01-14 03:00:00,26.07435643385753,90.32408752913992
106,2009-01-14 06:00:00,25.70841827204748,93.03938399999998
107,2009-01-14 09:00:00,25.115635000000054,94.41484417637996
108,2009-01-14 12:00:00,28.774318573620008,83.55876779370998
109,2009-01-14 15:00:00,34.25609341928754,52.807006411040035
110,2009-01-14 18:00:00,37.07538316181001,45.32447888189983
111,2009-01-14 21:00:00,32.44727292637998,62.03493473543009
112,2009-01-15 00:00:00,29.389405933857518,73.24488944094996
113,2009-01-15 03:00:00,27.72480991181004,81.78130797008984
114,2009-01-15 06:00:00,26.441073205905013,89.39346779370987
115,2009-01-15 09:00:00,26.265754772047558,90.91806870551986
116,2009-01-15 12:00:00,25.53848672795249,95.27370735275994
117,2009-01-15 15:00:00,25.53848672795249,96.72391635275997
118,2009-01-15 18:00:00,24.302962977952575,94.51958926456999
119,2009-01-15 21:00:00,21.93995725000002,94.27907591181004
120,2009-01-16 00:00:00,21.75371104409504,95.16312917638
121,2009-01-16 03:00:00,21.20429654409503,97.48340300000001
122,2009-01-16 06:00:00,20.936314610237503,98.16013691181
123,2009-01-16 09:00:00,20.400585500000034,97.83986308819
124,2009-01-16 12:00:00,22.843091367714976,90.55794635276007
125,2009-01-16 15:00:00,29.73700410314501,65.33377814647011
126,2009-01-16 18:00:00,29.288657867715017,67.96100735275994
127,2009-01-16 21:00:00,28.253253889762505,71.36863461732999
128,2009-01-17 00:00:00,22.942509507477553,92.28769579370993
129,2009-01-17 03:00:00,22.918880316142463,92.54234947086007
130,2009-01-17 06:00:00,21.511714955905006,97.152133
131,2009-01-17 09:00:00,20.936233955904925,97.83986308819
132,2009-01-17 12:00:00,27.65228331614253,78.35165391180999
133,2009-01-17 15:00:00,32.743082757477566,59.687915970089904
134,2009-01-17 18:00:00,33.37788408819006,58.42159655905006
135,2009-01-17 21:00:00,30.13648575000002,70.58334191181005
136,2009-01-18 00:00:00,25.262885955905006,86.13292744095003
137,2009-01-18 03:00:00,24.07926902204747,93.22688182362006
138,2009-01-18 06:00:00,23.267302272047573,97.27907591181004
139,2009-01-18 09:00:00,22.985403977952558,98.48340300000001
140,2009-01-18 12:00:00,26.94716172795256,84.46475982362013
141,2009-01-18 15:00:00,28.939693205904973,83.97335291181012
142,2009-01-18 18:00:00,28.358358441335042,83.18330761733
143,2009-01-18 21:00:00,26.693539911810035,89.25470726456994
144,2009-01-19 00:00:00,23.782535161810017,95.33426226457
145,2009-01-19 03:00:00,22.014736617715016,94.48639526457
146,2009-01-19 06:00:00,19.758430522047547,88.67791226457
147,2009-01-19 09:00:00,19.45521574999998,78.31483208819003
148,2009-01-19 12:00:00,20.13117105157255,74.40482088189997
149,2009-01-19 15:00:00,22.822560816142584,66.57853573543007
150,2009-01-19 18:00:00,25.204792816142515,61.1778854708601
151,2009-01-19 21:00:00,25.100333705904973,66.25345573543007
152,2009-01-20 00:00:00,21.256297522047532,75.83804917638
153,2009-01-20 03:00:00,19.47789633819002,83.34546391181
154,2009-01-20 06:00:00,18.065018955905032,89.89205717637996
155,2009-01-20 09:00:00,16.830534183857537,93.99680226457
156,2009-01-20 12:00:00,19.757713000000024,84.04454708819007
157,2009-01-20 15:00:00,24.410795749999977,66.6610830000001
158,2009-01-20 18:00:00,27.201586617715066,54.703459264570085
159,2009-01-20 21:00:00,26.532988639762493,60.17049752914001
160,2009-01-21 00:00:00,21.225318433857524,73.14448600000011
161,2009-01-21 03:00:00,19.119768977952504,74.54833400000008
162,2009-01-21 06:00:00,17.567019933857523,77.28345200000004
163,2009-01-21 09:00:00,16.778986683857454,79.66510217638002
164,2009-01-21 12:00:00,21.284365000000037,71.97918600000003
165,2009-01-21 15:00:00,27.736365977952573,56.15031908819002
166,2009-01-21 18:00:00,30.01671677204746,46.62891591181003
167,2009-01-21 21:00:00,28.728401183857557,56.817235176380024
168,2009-01-22 00:00:00,22.405549455904975,70.04411700000009
169,2009-01-22 03:00:00,20.681778522047466,74.98113220629013
170,2009-01-22 06:00:00,19.98269772795254,82.5357293826701
171,2009-01-22 09:00:00,19.13316345590505,90.65591991181002
172,2009-01-22 12:00:00,27.02777288976256,72.72647852913998
173,2009-01-22 15:00:00,30.188346132285005,67.28902602991013
174,2009-01-22 18:00:00,29.67146679409501,69.24245955905006
175,2009-01-22 21:00:00,28.72857232362003,73.49557752914001
176,2009-01-23 00:00:00,23.847250955904997,97.33127
177,2009-01-23 03:00:00,23.322851727952525,98.67054391181
178,2009-01-23 06:00:00,22.41563500000001,98.83367308819
179,2009-01-23 09:00:00,21.905669227952558,97.81467300000001
180,2009-01-23 12:00:00,26.846785227952466,77.43921282362004
181,2009-01-23 15:00:00,31.173305205905024,57.96499208819003
182,2009-01-23 18:00:00,30.64633175000006,63.99061226457
183,2009-01-23 21:00:00,29.451081772047473,67.95698817638004
184,2009-01-24 00:00:00,25.323305205905058,88.0067523826701
185,2009-01-24 03:00:00,24.045703455905027,87.95079817638003
186,2009-01-24 06:00:00,22.798452499999996,95.45020900000003
187,2009-01-24 09:00:00,22.333736705904983,94.66553226457
188,2009-01-24 12:00:00,26.993288117714997,77.73526944095006
189,2009-01-24 15:00:00,30.679773867715085,65.77646735276004
190,2009-01-24 18:00:00,29.025198661810066,83.89946426457004
191,2009-01-24 21:00:00,28.938486727952522,84.32668844095
192,2009-01-25 00:00:00,25.282189205904956,92.81489761732999
193,2009-01-25 03:00:00,23.745823227952542,85.90522417638005
194,2009-01-25 06:00:00,22.497815632284983,87.00112476534021
195,2009-01-25 09:00:00,21.834484772047574,96.58835355905005
196,2009-01-25 12:00:00,25.78659694842753,92.25109902991005
197,2009-01-25 15:00:00,32.60515213228501,61.95719364724003
198,2009-01-25 18:00:00,30.57668254409498,72.37121638267008
199,2009-01-25 21:00:00,29.748332727952572,80.4935777354301
200,2009-01-26 00:00:00,26.169183477952515,92.75928117638004
201,2009-01-26 03:00:00,24.821769955904983,96.96680600000002
202,2009-01-26 06:00:00,23.87176995590505,97.48340300000001
203,2009-01-26 09:00:00,23.264553227952604,98.17113308818999
204,2009-01-26 12:00:00,26.402466705905,91.02679852913998
205,2009-01-26 15:00:00,29.966434433857557,70.90722397008996
206,2009-01-26 18:00:00,29.18728518385757,81.32625835276001
207,2009-01-26 21:00:00,28.722266227952503,81.5231439118101
208,2009-01-27 00:00:00,25.169183477952515,97.48340300000001
209,2009-01-27 03:00:00,24.62285172795248,96.63553600000002
210,2009-01-27 06:00:00,23.883736705904994,98.48340300000001
211,2009-01-27 09:00:00,23.272851727952514,98.48340300000001
212,2009-01-27 12:00:00,25.353830816142477,93.10794282362004
213,2009-01-27 15:00:00,26.062205183857543,88.96403835276
214,2009-01-27 18:00:00,31.943830823620033,63.43403014646986
215,2009-01-27 21:00:00,28.807216727952493,89.39363882362005
216,2009-01-28 00:00:00,25.607216727952505,99.31088608819
217,2009-01-28 03:00:00,24.79370247795248,98.64353991181001
218,2009-01-28 06:00:00,24.057336500000076,98.64353991181001
219,2009-01-28 09:00:00,23.348118794095058,98.32027382362001
220,2009-01-28 12:00:00,28.140196794094948,87.65133835276
221,2009-01-28 15:00:00,30.828187250000042,73.10876426456994
222,2009-01-28 18:00:00,29.67806747795248,80.83367308819
223,2009-01-28 21:00:00,28.73006845590504,80.86004152913999
224,2009-01-29 00:00:00,25.37176995590505,89.15512526457
225,2009-01-29 03:00:00,23.623437227952536,94.820863
226,2009-01-29 06:00:00,21.985989477952558,96.152133
227,2009-01-29 09:00:00,21.956537066142516,94.77667282362003
228,2009-01-29 12:00:00,26.20721672795247,78.01398844094999
229,2009-01-29 15:00:00,30.504750022047517,54.97299600000002
230,2009-01-29 18:00:00,32.055669227952535,45.95399591181003
231,2009-01-29 21:00:00,30.95183841181006,58.62571817638003
232,2009-01-30 00:00:00,24.97175770590502,60.99970220629013
233,2009-01-30 03:00:00,23.15091920590504,62.74284326457007
234,2009-01-30 06:00:00,21.81271481614249,64.44658117638005
235,2009-01-30 09:00:00,20.29445054409507,70.76629261732995
236,2009-01-30 12:00:00,24.786951477952528,67.92343726456996
237,2009-01-30 15:00:00,30.35733650000003,49.45959673543003
238,2009-01-30 18:00:00,32.40933747795248,41.46258900000003
239,2009-01-30 21:00:00,31.53848672795249,52.98836826457002
240,2009-01-31 00:00:00,21.964484823620012,86.3538247354301
241,2009-01-31 03:00:00,21.2597433751925,73.88188199845978
242,2009-01-31 06:00:00,22.382411713382567,71.16146670552011
243,2009-01-31 09:00:00,23.22865787519254,61.0391589401799
244,2009-01-31 12:00:00,27.24741352204751,70.77884364724014
245,2009-01-31 15:00:00,33.33127000000002,49.62489673543013
246,2009-01-31 18:00:00,35.50412172795251,34.388197088190076
247,2009-01-31 21:00:00,34.19786700000003,51.33224288190001
248,2009-02-01 00:00:00,27.724690139762515,53.993174440950014
249,2009-02-01 03:00:00,25.214886933857542,66.07272944095006
250,2009-02-01 06:00:00,23.185737683857553,80.14345908819021
251,2009-02-01 09:00:00,22.86484413976251,82.96132982362022
252,2009-02-01 12:00:00,26.12910645590506,79.91678273543015
253,2009-02-01 15:00:00,30.29358270590501,70.3192469118101
254,2009-02-01 18:00:00,32.30646008819002,63.46219764724011
255,2009-02-01 21:00:00,28.986117860237528,70.63471455905011
256,2009-02-02 00:00:00,27.081150227952605,72.34742926457008
257,2009-02-02 03:00:00,25.769183477952538,74.8136460881901
258,2009-02-02 06:00:00,23.45705416181005,83.90683261733004
259,2009-02-02 09:00:00,22.757336500000008,85.15591226457009
260,2009-02-02 12:00:00,27.20641729409499,75.63770682362012
261,2009-02-02 15:00:00,33.35492116181007,55.81884361733002
262,2009-02-02 18:00:00,31.190530499999966,68.60888891181014
263,2009-02-02 21:00:00,30.373347999999964,72.72782791181017
264,2009-02-03 00:00:00,26.98223200000001,86.8260260881901
265,2009-02-03 03:00:00,25.873933500000078,91.21749408819007
266,2009-02-03 06:00:00,25.173185433857498,95.25549426457003
267,2009-02-03 09:00:00,24.288657867715017,96.35006461732999
268,2009-02-03 12:00:00,27.6439933897625,81.87666532284989
269,2009-02-03 15:00:00,32.194784250000055,60.17732308818999
270,2009-02-03 18:00:00,33.480521933857574,56.43320870551995
271,2009-02-03 21:00:00,32.146622661810056,65.90722397008996
272,2009-02-04 00:00:00,27.57393350000001,78.93179808819005
273,2009-02-04 03:00:00,26.142317544094965,86.43739891181005
274,2009-02-04 06:00:00,24.56208652204748,95.50859308819
275,2009-02-04 09:00:00,23.69765306614255,98.17113308818999
276,2009-02-04 12:00:00,28.481150227952583,84.94141044095004
277,2009-02-04 15:00:00,29.922406823620065,77.77889723465994
278,2009-02-04 18:00:00,31.683194000000015,65.83620082362019
279,2009-02-04 21:00:00,31.656793794094938,65.30163064724012
280,2009-02-05 00:00:00,27.46796968385752,78.32640979371011
281,2009-02-05 03:00:00,25.918555183857507,83.09390035276014
282,2009-02-05 06:00:00,24.04015400000003,90.25104500000015
283,2009-02-05 09:00:00,23.636605522047546,92.4917638236201
284,2009-02-05 12:00:00,27.792945838190008,81.39182491181006
285,2009-02-05 15:00:00,32.36643443385759,61.14392361733002
286,2009-02-05 18:00:00,31.757096955905013,79.08617508819003
287,2009-02-05 21:00:00,32.31230045590502,69.94578652914004
288,2009-02-06 00:00:00,28.743116977952525,84.10293117638004
289,2009-02-06 03:00:00,27.15583179409498,91.29326982362002
290,2009-02-06 06:00:00,26.273933500000055,92.82886691181001
291,2009-02-06 09:00:00,25.754750022047517,90.32646382362
292,2009-02-06 12:00:00,28.63404958819001,78.49933764724011
293,2009-02-06 15:00:00,32.92204004409501,62.72348626456998
294,2009-02-06 18:00:00,30.664433455904998,80.03618626456998
295,2009-02-06 21:00:00,29.17268916181007,86.86505317637999
296,2009-02-07 00:00:00,26.0645532279525,91.79567291181003
297,2009-02-07 03:00:00,24.55653706614254,96.82886691181001
298,2009-02-07 06:00:00,23.764673000000073,97.847867
299,2009-02-07 09:00:00,23.336605522047535,97.16013691181
300,2009-02-07 12:00:00,26.471769955905074,83.69309864724008
301,2009-02-07 15:00:00,29.966425860237507,69.77502994172022
302,2009-02-07 18:00:00,31.58319399999999,60.53610544095018
303,2009-02-07 21:00:00,30.671650183857537,70.91141417638005
304,2009-02-08 00:00:00,27.402000977952582,77.94197282362013
305,2009-02-08 03:00:00,25.347250955904997,86.59650891181015
306,2009-02-08 06:00:00,24.98602002204757,88.36858102991019
307,2009-02-08 09:00:00,24.699534272047458,89.26843664724014
308,2009-02-08 12:00:00,25.819486639762545,89.60714817638004
309,2009-02-08 15:00:00,31.600128345667542,69.08176026456997
310,2009-02-08 18:00:00,31.848829000000023,77.54214400000008
311,2009-02-08 21:00:00,29.466345205904986,88.0145508236201
312,2009-02-09 00:00:00,26.587285183857546,96.11893900000003
313,2009-02-09 03:00:00,25.82531843385749,98.0
314,2009-02-09 06:00:00,25.210136911810025,98.31226991181002
315,2009-02-09 09:00:00,24.78373670590497,97.35646008818999
316,2009-02-09 12:00:00,27.359500044095057,93.81787073543
317,2009-02-09 15:00:00,28.477499014570014,90.11635767715003
318,2009-02-09 18:00:00,29.70132131614247,83.77207211810004
319,2009-02-09 21:00:00,28.54186406614258,92.98442226457
320,2009-02-10 00:00:00,26.117302272047482,98.33607617637999
321,2009-02-10 03:00:00,25.036485749999997,97.82566917638
322,2009-02-10 06:00:00,24.00813593385749,97.96680600000002
323,2009-02-10 09:00:00,23.622569389762475,98.17113308818999
324,2009-02-10 12:00:00,26.43928616181006,91.15512526457
325,2009-02-10 15:00:00,29.346079955904997,80.85039473543019
326,2009-02-10 18:00:00,30.26797825747758,78.22289708818998
327,2009-02-10 21:00:00,29.259457250000082,90.01120164724
328,2009-02-11 00:00:00,25.749200566142463,98.30308764724002
329,2009-02-11 03:00:00,25.114553227952456,98.98580608819
330,2009-02-11 06:00:00,24.692783272047564,98.64353991181001
331,2009-02-11 09:00:00,24.308298499999978,98.16013691181
332,2009-02-11 12:00:00,24.243411566142527,97.81168073543002
333,2009-02-11 15:00:00,24.056540742522543,101.43204994172002
334,2009-02-11 18:00:00,25.03781931614259,97.88106099999997
335,2009-02-11 21:00:00,26.103365088190003,95.98099991181002
336,2009-02-12 00:00:00,24.34151811023753,95.29326982362002
337,2009-02-12 03:00:00,23.25825570590507,94.21588564724007
338,2009-02-12 06:00:00,21.936908683857553,90.97836455905012
339,2009-02-12 09:00:00,20.37139345590498,92.02255473543009
340,2009-02-12 12:00:00,23.05900377204756,80.8434177354301
341,2009-02-12 15:00:00,27.53340300000002,58.152133000000006
342,2009-02-12 18:00:00,28.99536975000001,49.646737647240016
343,2009-02-12 21:00:00,27.187567522047516,67.14732682362002
344,2009-02-13 00:00:00,21.705669227952512,75.90980573543006
345,2009-02-13 03:00:00,19.40091920590504,82.09193500000005
346,2009-02-13 06:00:00,18.31655420590505,83.09812500000005
347,2009-02-13 09:00:00,17.587404955905015,84.09812500000005
348,2009-02-13 12:00:00,21.75521574999999,77.13313291181002
349,2009-02-13 15:00:00,28.36718250000007,62.18532699999999
350,2009-02-13 18:00:00,31.281898294095072,53.68292391180999
351,2009-02-13 21:00:00,29.10354847795253,68.01079070552
352,2009-02-14 00:00:00,23.48711404409505,76.26306808819004
353,2009-02-14 03:00:00,21.449828860237517,80.77005273543006
354,2009-02-14 06:00:00,21.031218632285004,85.41359264724007
355,2009-02-14 09:00:00,20.570970522047503,86.74486264724007
356,2009-02-14 12:00:00,24.05493341181011,78.92880582362005
357,2009-02-14 15:00:00,31.21253999999999,61.38303399999998
358,2009-02-14 18:00:00,30.699089367715032,57.22770326456997
359,2009-02-14 21:00:00,28.165677794095018,80.01337247086009
360,2009-02-15 00:00:00,24.54478425000002,87.39001100000007
361,2009-02-15 03:00:00,23.2038308161425,92.85942555905008
362,2009-02-15 06:00:00,21.521932522047564,96.79567291181003
363,2009-02-15 09:00:00,21.160248110237546,97.64353991181001
364,2009-02-15 12:00:00,24.818264272047543,90.61834982362002
365,2009-02-15 15:00:00,27.975027522047526,75.78510682362001
366,2009-02-15 18:00:00,27.92886691181002,83.57339179370994
367,2009-02-15 21:00:00,27.437233816142566,83.60817508818994
368,2009-02-16 00:00:00,23.326066499999968,97.05380252913996
369,2009-02-16 03:00:00,22.882018066142507,96.49140691181
370,2009-02-16 06:00:00,22.054416316142465,98.93243364724003
371,2009-02-16 09:00:00,21.331564588189963,99.44903064724002
372,2009-02-16 12:00:00,25.490499955904966,90.81328917638001
373,2009-02-16 15:00:00,30.863634022047563,63.63873373543002
374,2009-02-16 18:00:00,30.78448477204745,75.27071508818993
375,2009-02-16 21:00:00,29.539871661810025,74.96762744094993
376,2009-02-17 00:00:00,25.605669227952546,91.34845617638
377,2009-02-17 03:00:00,23.68911502204753,97.0
378,2009-02-17 06:00:00,23.235566544095036,96.83986308819
379,2009-02-17 09:00:00,23.114553227952456,98.0
380,2009-02-17 12:00:00,26.753668249999976,90.51958926456999
381,2009-02-17 15:00:00,30.460299477952503,72.99498835276
382,2009-02-17 18:00:00,28.978067477952493,78.06938026456996
383,2009-02-17 21:00:00,27.447999022047554,87.99700773543
384,2009-02-18 00:00:00,24.520850750000022,98.16013691181
385,2009-02-18 03:00:00,24.276519977952546,99.49140691181
386,2009-02-18 06:00:00,23.004750022047517,99.17113308818999
387,2009-02-18 09:00:00,22.364715794095048,97.66873
388,2009-02-18 12:00:00,25.793531338190007,90.45841838267002
389,2009-02-18 15:00:00,31.864985882284998,63.92975955905007
390,2009-02-18 18:00:00,30.98479765433251,76.66267229448012
391,2009-02-18 21:00:00,28.634981044095014,88.62753208819002
392,2009-02-19 00:00:00,25.641115999999954,97.79567291181003
393,2009-02-19 03:00:00,25.11918347795256,97.65453608819
394,2009-02-19 06:00:00,24.720265249999954,96.64034217638002
395,2009-02-19 09:00:00,24.04402761023755,95.22869573543007
396,2009-02-19 12:00:00,26.688195816142468,86.17350938267009
397,2009-02-19 15:00:00,30.091884889762525,70.78892052913992
398,2009-02-19 18:00:00,30.95888400000007,77.21051708818997
399,2009-02-19 21:00:00,30.568101705905008,75.24189717637996
400,2009-02-20 00:00:00,27.439568500000064,89.65591991181002
401,2009-02-20 03:00:00,26.491115999999977,92.95580982362003
402,2009-02-20 06:00:00,25.791116000000045,93.11594673543003
403,2009-02-20 09:00:00,24.642783272047552,95.20133482361997
404,2009-02-20 12:00:00,27.971932522047553,79.82886691181001
405,2009-02-20 15:00:00,32.099080794095016,61.51659699999999
406,2009-02-20 18:00:00,34.1828175,53.68292391180999
407,2009-02-20 21:00:00,32.849251933857545,67.72808697008998
408,2009-02-21 00:00:00,28.599705411810078,77.85203761733
409,2009-02-21 03:00:00,27.352172117715043,79.34643679371
410,2009-02-21 06:00:00,26.776853683857496,82.13111352914002
411,2009-02-21 09:00:00,25.26396772795249,90.77966508819003
412,2009-02-21 12:00:00,28.69203520590503,78.13612517638002
413,2009-02-21 15:00:00,32.81918347795255,60.17732308818999
414,2009-02-21 18:00:00,33.42485270590504,56.525349176380004
415,2009-02-21 21:00:00,31.74019679409497,71.29945982362003
416,2009-02-22 00:00:00,27.951081772047473,81.82886691181001
417,2009-02-22 03:00:00,26.461966749999988,87.03319399999998
418,2009-02-22 06:00:00,25.616716772047482,89.522787
419,2009-02-22 09:00:00,25.099534272047435,90.31845991181001
420,2009-02-22 12:00:00,28.308298499999978,80.152133
421,2009-02-22 15:00:00,33.03006845590505,59.33746
422,2009-02-22 18:00:00,31.97085075000001,68.70512173542998
423,2009-02-22 21:00:00,31.41455322795258,72.06193873543008
424,2009-02-23 00:00:00,27.65228331614253,81.90200729448007
425,2009-02-23 03:00:00,25.486365977952573,93.79247517638002
426,2009-02-23 06:00:00,24.710884977952503,96.35646008818999
427,2009-02-23 09:00:00,24.021932522047564,98.51659699999999
428,2009-02-23 12:00:00,26.54863588976258,94.00299226457
429,2009-02-23 15:00:00,27.964574051572527,85.50859308819
430,2009-02-23 18:00:00,28.630816522047496,81.63129220629013
431,2009-02-23 21:00:00,27.29496763976249,87.1794939118101
432,2009-02-24 00:00:00,25.237122617715045,92.79623529448013
433,2009-02-24 03:00:00,24.02881554409504,92.11950138267014
434,2009-02-24 06:00:00,22.287699544095005,89.15568764724011
435,2009-02-24 09:00:00,21.086617772047532,94.18831926456998
436,2009-02-24 12:00:00,21.246463772047548,95.24051335275996
437,2009-02-24 15:00:00,24.039991470474945,87.10128829448023
438,2009-02-24 18:00:00,26.73085931614247,77.90799182362007
439,2009-02-24 21:00:00,26.418101705904974,83.99874847086011
440,2009-02-25 00:00:00,24.074681566142544,89.10369902991015
441,2009-02-25 03:00:00,23.099080794095016,89.40177502991017
442,2009-02-25 06:00:00,21.93711404409504,90.44596520629014
443,2009-02-25 09:00:00,20.39016625000005,96.93680973543005
444,2009-02-25 12:00:00,21.996917250000024,96.50859308819
445,2009-02-25 15:00:00,24.738307014569955,89.02276020629009
446,2009-02-25 18:00:00,27.22120527952501,85.92727011655984
447,2009-02-25 21:00:00,25.708764227952486,93.64353991181001
448,2009-02-26 00:00:00,23.788033250000012,96.97780217638001
449,2009-02-26 03:00:00,23.0917015,97.27907591181004
450,2009-02-26 06:00:00,22.508721433857545,97.79567291181003
451,2009-02-26 09:00:00,22.16868720590503,98.48340300000001
452,2009-02-26 12:00:00,23.634787933857524,94.65773382362
